MatchID,Map,Team Name,POI Drop,Banned Legends,Legend Composition,Ban Violation,Kill Points,Placement Points,Total Points,Match Start Time
6257,Storm Point,MEOWTH,Stormcatcher,None,"alter, bangalore, caustic",None,1,1,2,"September 05, 2025"
6257,Storm Point,VLF R2,Command Center,None,"alter, bangalore, caustic",None,1,0,1,"September 05, 2025"
6257,Storm Point,KTW,Mountain Lift,None,"ash, conduit, madmaggie",None,0,0,0,"September 05, 2025"
6257,Storm Point,STR8 FLUSH'N,Cenote Cave,None,"alter, caustic, gibraltar",None,0,0,0,"September 05, 2025"
6257,Storm Point,GASSED UP ESPORTS,Cliffside,None,"ash, bangalore, caustic",None,0,0,0,"September 05, 2025"
6257,Storm Point,MISFIT LEGENDS,Trident,None,"alter, caustic, sparrow",None,0,0,0,"September 05, 2025"
6257,Storm Point,MFI,Echo Station,None,"alter, caustic, sparrow",None,12,12,24,"September 05, 2025"
6257,Storm Point,STICKERS,Mill,None,"alter, bangalore, crypto",None,15,9,24,"September 05, 2025"
6257,Storm Point,VLF R2,Checkpoint,None,"alter, bangalore, caustic",None,6,7,13,"September 05, 2025"
6257,Storm Point,KILLER CLOWNS,Cenote Cave,None,"bangalore, caustic, sparrow",None,4,4,8,"September 05, 2025"
6257,Storm Point,NEANDERTHALS,Devastated Coast,None,"alter, bangalore, caustic",None,6,2,8,"September 05, 2025"
6257,Storm Point,CHAMPURRASKY,Ceto Station,None,"ash, bangalore, sparrow",None,6,2,8,"September 05, 2025"
6257,Storm Point,STD,Zeus Station,None,"alter, bangalore, caustic",None,2,5,7,"September 05, 2025"
6257,Storm Point,GORTHALAXIS,Stormcatcher,None,"alter, bangalore, caustic",None,2,3,5,"September 05, 2025"
6257,Storm Point,GREASY BOYZ,Cliffside,None,"alter, caustic, sparrow",None,3,1,4,"September 05, 2025"
6257,Storm Point,3 LEGS 10 TOES,Cascade Falls,None,"alter, bangalore, caustic",None,0,3,3,"September 05, 2025"
6257,Storm Point,STR8 FLUSH'N,Wall,None,"alter, caustic, gibraltar",None,3,0,3,"September 05, 2025"
6257,Storm Point,FK,Pylon,None,"ash, caustic, sparrow",None,0,2,2,"September 05, 2025"
6257,Storm Point,GAMBLERS JR,Coastal Camp,None,"alter, ash, caustic",None,0,1,1,"September 05, 2025"
6257,Storm Point,KTW,Bean,None,"ash, caustic, conduit",None,0,1,1,"September 05, 2025"
6257,Storm Point,MEOWTH,Lightning Rod,None,"caustic, newcastle, valkyrie",None,0,1,1,"September 05, 2025"
6257,Storm Point,KRYPTIC,North Pad,None,"alter, bangalore, caustic",None,0,1,1,"September 05, 2025"
6257,Storm Point,TBD,Command Center,None,"alter, ash, caustic",None,0,0,0,"September 05, 2025"
6257,Storm Point,MISFIT LEGENDS,Launch Pad,None,"alter, caustic, sparrow",None,0,0,0,"September 05, 2025"
6257,Storm Point,GASSED UP ESPORTS,Trident,None,"ash, bangalore, caustic",None,0,0,0,"September 05, 2025"
6257,Storm Point,DMG TRIALS,Downed Beast,None,"alter, bangalore, sparrow",None,0,0,0,"September 05, 2025"
6257,Storm Point,GAMBLERS JR,Jurassic,None,"alter, ash, caustic",None,10,12,22,"September 05, 2025"
6257,Storm Point,STD,Echo Station,None,"alter, bangalore, caustic",None,6,9,15,"September 05, 2025"
6257,Storm Point,CHAMPURRASKY,Launch Pad,None,"ash, bangalore, sparrow",None,8,7,15,"September 05, 2025"
6257,Storm Point,NEANDERTHALS,Trident,None,"alter, ash, caustic",None,7,5,12,"September 05, 2025"
6257,Storm Point,FK,Zeus Station,None,"ash, caustic, sparrow",None,6,3,9,"September 05, 2025"
6257,Storm Point,STICKERS,Cliffside,None,"alter, bangalore, crypto",None,7,1,8,"September 05, 2025"
6257,Storm Point,3 LEGS 10 TOES,Cascade Falls,None,"alter, bangalore, caustic",None,3,4,7,"September 05, 2025"
6257,Storm Point,STR8 FLUSH'N,Cenote Cave,None,"alter, caustic, gibraltar",None,6,1,7,"September 05, 2025"
6257,Storm Point,MISFIT LEGENDS,Checkpoint,None,"alter, caustic, sparrow",None,4,2,6,"September 05, 2025"
6257,Storm Point,MFI,Barometer,None,"alter, caustic, sparrow",None,4,1,5,"September 05, 2025"
6257,Storm Point,KILLER CLOWNS,Coastal Camp,None,"bangalore, caustic, sparrow",None,1,3,4,"September 05, 2025"
6257,Storm Point,GREASY BOYZ,Ceto Station,None,"alter, caustic, sparrow",None,0,2,2,"September 05, 2025"
6257,Storm Point,TBD,North Pad,None,"alter, ash, caustic",None,0,2,2,"September 05, 2025"
6257,Storm Point,DMG TRIALS,Wall,None,"alter, bangalore, sparrow",None,2,0,2,"September 05, 2025"
6257,Storm Point,GORTHALAXIS,Mountain Lift,None,"alter, bangalore, caustic",None,0,1,1,"September 05, 2025"
6257,Storm Point,GASSED UP ESPORTS,Command Center,None,"ash, caustic, sparrow",None,0,1,1,"September 05, 2025"
6257,Storm Point,VLF R2,Pylon,None,"alter, bangalore, caustic",None,1,0,1,"September 05, 2025"
6257,Storm Point,MEOWTH,Mill,None,"alter, ash, caustic",None,1,0,1,"September 05, 2025"
6257,Storm Point,KRYPTIC,Downed Beast,None,"alter, bangalore, caustic",None,0,0,0,"September 05, 2025"
6257,Storm Point,KTW,Stormcatcher,None,"alter, caustic, loba",None,0,0,0,"September 05, 2025"
6257,Storm Point,GAMBLERS JR,Devastated Coast,None,"alter, ash, caustic",None,13,12,25,"September 05, 2025"
6257,Storm Point,MFI,Checkpoint,None,"ash, caustic, sparrow",None,9,9,18,"September 05, 2025"
6257,Storm Point,NEANDERTHALS,Mill,None,"alter, caustic, horizon",None,13,4,17,"September 05, 2025"
6257,Storm Point,GREASY BOYZ,North Pad,None,"alter, caustic, sparrow",None,7,5,12,"September 05, 2025"
6257,Storm Point,KILLER CLOWNS,Coastal Camp,None,"ash, caustic, sparrow",None,3,7,10,"September 05, 2025"
6257,Storm Point,STR8 FLUSH'N,Jurassic,None,"alter, caustic, gibraltar",None,6,2,8,"September 05, 2025"
6257,Storm Point,CHAMPURRASKY,Zeus Station,None,"ash, bangalore, sparrow",None,2,3,5,"September 05, 2025"
6257,Storm Point,STD,Downed Beast,None,"alter, caustic, newcastle",None,3,1,4,"September 05, 2025"
6257,Storm Point,DMG TRIALS,Cenote Cave,None,"alter, bangalore, sparrow",None,0,3,3,"September 05, 2025"
6257,Storm Point,TBD,Echo Station,None,"alter, ash, caustic",None,2,1,3,"September 05, 2025"
6257,Storm Point,KTW,Pylon,None,"alter, bangalore, caustic",None,0,2,2,"September 05, 2025"
6257,Storm Point,MEOWTH,Mountain Lift,None,"ash, caustic, sparrow",None,0,2,2,"September 05, 2025"
6257,Storm Point,KRYPTIC,Cascade Falls,None,"alter, bangalore, caustic",None,1,1,2,"September 05, 2025"
6257,Storm Point,GASSED UP ESPORTS,Stormcatcher,None,"ash, caustic, fuse",None,1,1,2,"September 05, 2025"
6257,Storm Point,MISFIT LEGENDS,Trident,None,"alter, caustic, sparrow",None,2,0,2,"September 05, 2025"
6257,Storm Point,VLF R2,Command Center,None,"alter, bangalore, caustic",None,2,0,2,"September 05, 2025"
6257,Storm Point,FK,Bean,None,"ash, caustic, sparrow",None,0,1,1,"September 05, 2025"
6257,Storm Point,GORTHALAXIS,Barometer,None,"alter, bangalore, caustic",None,0,0,0,"September 05, 2025"
6257,Storm Point,3 LEGS 10 TOES,Cliffside,None,"alter, bangalore, caustic",None,0,0,0,"September 05, 2025"
6257,Storm Point,STICKERS,Lightning Rod,None,"bangalore, crypto",None,0,0,0,"September 05, 2025"
6256,Storm Point,CONSCIOUS,Mill,None,"ash, caustic, crypto",None,7,12,19,"September 05, 2025"
6256,Storm Point,JHJ,Stormcatcher,None,"alter, caustic, newcastle",None,10,5,15,"September 05, 2025"
6256,Storm Point,SPECTER,Ceto Station,None,"ash, bangalore, caustic",None,5,9,14,"September 05, 2025"
6256,Storm Point,BBL,Command Center,None,"alter, caustic, sparrow",None,6,7,13,"September 05, 2025"
6256,Storm Point,PHANTOM ESPORTS,Cliffside,None,"ash, bangalore, caustic",None,7,3,10,"September 05, 2025"
6256,Storm Point,FRANGO,Cascade Falls,None,"alter, caustic, crypto",None,7,2,9,"September 05, 2025"
6256,Storm Point,JAWNS GRANDKIDS,Lightning Rod,None,"alter, ash, caustic",None,6,1,7,"September 05, 2025"
6256,Storm Point,STORMTROOPERS,Pylon,None,"alter, caustic, gibraltar",None,2,4,6,"September 05, 2025"
6256,Storm Point,DONJUANIGANS,Mountain Lift,None,"alter, ash, caustic",None,3,2,5,"September 05, 2025"
6256,Storm Point,GALAXY GAMING,Launch Pad,None,"alter, caustic, sparrow",None,2,2,4,"September 05, 2025"
6256,Storm Point,THE DURAGS,Downed Beast,None,"alter, bangalore, wattson",None,3,1,4,"September 05, 2025"
6256,Storm Point,ZEST FEST,North Pad,None,"alter, bangalore, caustic",None,4,0,4,"September 05, 2025"
6256,Storm Point,ZERO SANITY,Checkpoint,None,"alter, bangalore, caustic",None,0,3,3,"September 05, 2025"
6256,Storm Point,UNDECIDED,Wall,None,"alter, bangalore, caustic",None,2,1,3,"September 05, 2025"
6256,Storm Point,CIMJ2,Devastated Coast,None,"alter, caustic, crypto",None,0,1,1,"September 05, 2025"
6256,Storm Point,FONEM FREDDIES,Barometer,None,"ash, caustic, sparrow",None,0,1,1,"September 05, 2025"
6256,Storm Point,JUST MET,Bean,None,"alter, bangalore, wattson",None,1,0,1,"September 05, 2025"
6256,Storm Point,CIMJ MX,Coastal Camp,None,"alter, caustic, gibraltar",None,1,0,1,"September 05, 2025"
6256,Storm Point,HAMMAHZ,Trident,None,"bangalore, caustic, sparrow",None,0,0,0,"September 05, 2025"
6256,Storm Point,TENACITY,Jurassic,None,"ash, bangalore, caustic",None,0,0,0,"September 05, 2025"
6256,Storm Point,JHJ,Launch Pad,None,"alter, caustic, newcastle",None,6,12,18,"September 05, 2025"
6256,Storm Point,CONSCIOUS,Cliffside,None,"ash, caustic, crypto",None,7,9,16,"September 05, 2025"
6256,Storm Point,TENACITY,Devastated Coast,None,"ash, bangalore, caustic",None,10,3,13,"September 05, 2025"
6256,Storm Point,CIMJ2,Pylon,None,"alter, caustic, crypto",None,7,5,12,"September 05, 2025"
6256,Storm Point,THE DURAGS,Downed Beast,None,"alter, caustic, gibraltar",None,4,7,11,"September 05, 2025"
6256,Storm Point,SPECTER,North Pad,None,"ash, bangalore, caustic",None,7,4,11,"September 05, 2025"
6256,Storm Point,HAMMAHZ,Cascade Falls,None,"alter, bangalore, caustic",None,8,2,10,"September 05, 2025"
6256,Storm Point,GALAXY GAMING,Jurassic,None,"alter, sparrow, wattson",None,2,2,4,"September 05, 2025"
6256,Storm Point,JUST MET,Checkpoint,None,"bangalore, newcastle, wattson",None,3,1,4,"September 05, 2025"
6256,Storm Point,STORMTROOPERS,Zeus Station,None,"alter, caustic, gibraltar",None,0,3,3,"September 05, 2025"
6256,Storm Point,FRANGO,Barometer,None,"alter, bangalore, caustic",None,3,0,3,"September 05, 2025"
6256,Storm Point,BBL,Mountain Lift,None,"alter, caustic, sparrow",None,0,2,2,"September 05, 2025"
6256,Storm Point,UNDECIDED,Stormcatcher,None,"alter, bangalore, caustic",None,1,1,2,"September 05, 2025"
6256,Storm Point,CIMJ MX,Coastal Camp,None,"alter, caustic, gibraltar",None,1,1,2,"September 05, 2025"
6256,Storm Point,PHANTOM ESPORTS,Bean,None,"alter, bangalore, caustic",None,0,1,1,"September 05, 2025"
6256,Storm Point,DONJUANIGANS,Mill,None,"alter, ash, caustic",None,0,1,1,"September 05, 2025"
6256,Storm Point,ZERO SANITY,Ceto Station,None,"alter, bangalore, caustic",None,1,0,1,"September 05, 2025"
6256,Storm Point,ZEST FEST,Trident,None,"alter, bangalore, caustic",None,0,0,0,"September 05, 2025"
6256,Storm Point,FONEM FREDDIES,Echo Station,None,"ash, caustic, sparrow",None,0,0,0,"September 05, 2025"
6256,Storm Point,JAWNS GRANDKIDS,Lightning Rod,None,"alter, ash, caustic",None,0,0,0,"September 05, 2025"
6256,Storm Point,THE DURAGS,Downed Beast,None,"alter, caustic, gibraltar",None,5,12,17,"September 05, 2025"
6256,Storm Point,CONSCIOUS,Launch Pad,None,"ash, caustic, crypto",None,7,9,16,"September 05, 2025"
6256,Storm Point,UNDECIDED,Echo Station,None,"alter, bangalore, caustic",None,5,7,12,"September 05, 2025"
6256,Storm Point,JHJ,Cenote Cave,None,"alter, caustic, newcastle",None,7,5,12,"September 05, 2025"
6256,Storm Point,HAMMAHZ,Jurassic,None,"alter, bangalore, caustic",None,7,4,11,"September 05, 2025"
6256,Storm Point,ZERO SANITY,Cliffside,None,"alter, caustic, gibraltar",None,6,3,9,"September 05, 2025"
6256,Storm Point,FONEM FREDDIES,North Pad,None,"ash, caustic, sparrow",None,8,1,9,"September 05, 2025"
6256,Storm Point,ZEST FEST,Pylon,None,"alter, bangalore, caustic",None,5,3,8,"September 05, 2025"
6256,Storm Point,GALAXY GAMING,Ceto Station,None,"alter, sparrow, wattson",None,2,2,4,"September 05, 2025"
6256,Storm Point,CIMJ2,Zeus Station,None,"alter, caustic, crypto",None,0,2,2,"September 05, 2025"
6256,Storm Point,STORMTROOPERS,Mountain Lift,None,"alter, caustic, gibraltar",None,0,2,2,"September 05, 2025"
6256,Storm Point,PHANTOM ESPORTS,Command Center,None,"alter, bangalore, caustic",None,0,1,1,"September 05, 2025"
6256,Storm Point,JUST MET,Bean,None,"bangalore, newcastle, wattson",None,0,1,1,"September 05, 2025"
6256,Storm Point,DONJUANIGANS,Mill,None,"alter, ash, caustic",None,0,1,1,"September 05, 2025"
6256,Storm Point,SPECTER,Barometer,None,"ash, bangalore, caustic",None,0,1,1,"September 05, 2025"
6256,Storm Point,TENACITY,Wall,None,"ash, bangalore, caustic",None,1,0,1,"September 05, 2025"
6256,Storm Point,BBL,Stormcatcher,None,"alter, caustic, sparrow",None,1,0,1,"September 05, 2025"
6256,Storm Point,FRANGO,Devastated Coast,None,"alter, bangalore, caustic",None,0,0,0,"September 05, 2025"
6256,Storm Point,JAWNS GRANDKIDS,Trident,None,"alter, ash, caustic",None,0,0,0,"September 05, 2025"
6256,Storm Point,CIMJ MX,Lightning Rod,None,"alter, caustic, gibraltar",None,0,0,0,"September 05, 2025"
6256,Storm Point,CIMJ MX,Cascade Falls,None,"alter, caustic, gibraltar",None,14,12,26,"September 05, 2025"
6256,Storm Point,FONEM FREDDIES,Trident,None,"ash, caustic, sparrow",None,7,9,16,"September 05, 2025"
6256,Storm Point,CIMJ2,Cenote Cave,None,"alter, caustic, crypto",None,8,7,15,"September 05, 2025"
6256,Storm Point,STORMTROOPERS,Devastated Coast,None,"alter, caustic, gibraltar",None,3,5,8,"September 05, 2025"
6256,Storm Point,BBL,Echo Station,None,"alter, caustic, sparrow",None,5,3,8,"September 05, 2025"
6256,Storm Point,THE DURAGS,Downed Beast,None,"alter, caustic, gibraltar",None,3,4,7,"September 05, 2025"
6256,Storm Point,PHANTOM ESPORTS,Launch Pad,None,"alter, bangalore, caustic",None,3,3,6,"September 05, 2025"
6256,Storm Point,ZEST FEST,Wall,None,"alter, caustic, gibraltar",None,3,2,5,"September 05, 2025"
6256,Storm Point,HAMMAHZ,Pylon,None,"alter, bangalore, caustic",None,3,1,4,"September 05, 2025"
6256,Storm Point,JHJ,Lightning Rod,None,"alter, caustic",None,1,2,3,"September 05, 2025"
6256,Storm Point,FRANGO,Command Center,None,"alter, bangalore, caustic",None,1,2,3,"September 05, 2025"
6256,Storm Point,TENACITY,Jurassic,None,"ash, bangalore, caustic",None,2,1,3,"September 05, 2025"
6256,Storm Point,UNDECIDED,Checkpoint,None,"alter, bangalore, caustic",None,0,1,1,"September 05, 2025"
6256,Storm Point,GALAXY GAMING,Ceto Station,None,"alter, caustic, sparrow",None,0,1,1,"September 05, 2025"
6256,Storm Point,SPECTER,Coastal Camp,None,"ash, bangalore, caustic",None,0,1,1,"September 05, 2025"
6256,Storm Point,CONSCIOUS,Mountain Lift,None,"alter, caustic, crypto",None,1,0,1,"September 05, 2025"
6256,Storm Point,ZERO SANITY,Bean,None,"ash, caustic, gibraltar",None,1,0,1,"September 05, 2025"
6256,Storm Point,JUST MET,Mill,None,"bangalore, newcastle, seer",None,0,0,0,"September 05, 2025"
6256,Storm Point,DONJUANIGANS,North Pad,None,"alter, ash, caustic",None,0,0,0,"September 05, 2025"
15678,E-District,CIMJ,Resort,None,"alter, bangalore, caustic",None,10,12,22,"September 05, 2025"
15678,E-District,BBL,Old Town,None,"alter, caustic, sparrow",None,7,9,16,"September 05, 2025"
15678,E-District,JAWNS GRANDKIDS,Galleria,None,"alter, ash, caustic",None,6,7,13,"September 05, 2025"
15678,E-District,PURPLE SLUSHEE,Settlement,None,"alter, sparrow, wattson",None,8,5,13,"September 05, 2025"
15678,E-District,HAMMAHZ,Energy Bank,None,"bangalore, caustic, sparrow",None,4,4,8,"September 05, 2025"
15678,E-District,CIMJ2,Boardwalk,None,"alter, caustic, crypto",None,5,2,7,"September 05, 2025"
15678,E-District,BEARCLAW ESPORTS,Draft Point,None,"alter, ash, caustic",None,3,3,6,"September 05, 2025"
15678,E-District,BROSKIS,Humbert Labs,None,"alter, caustic, sparrow",None,4,2,6,"September 05, 2025"
15678,E-District,CIMJ MX,Viaduct,None,"alter, caustic, gibraltar",None,1,3,4,"September 05, 2025"
15678,E-District,KSO,Heights,None,"alter, caustic, crypto",None,2,2,4,"September 05, 2025"
15678,E-District,F5 ESPORTS,Street Market,None,"alter, ash, caustic",None,3,1,4,"September 05, 2025"
15678,E-District,LURKERS,Electro Dam,None,"alter, caustic, sparrow",None,2,1,3,"September 05, 2025"
15678,E-District,UNDECIDED,Canal Plaza,None,"alter, bangalore, caustic",None,2,1,3,"September 05, 2025"
15678,E-District,GODZ AMONG MEN,Vibe Isle,None,"alter, bangalore, caustic",None,3,0,3,"September 05, 2025"
15678,E-District,ASIANBANGER,Neon Square,None,"alter, bangalore, caustic",None,1,1,2,"September 05, 2025"
15678,E-District,ZESTY BESTIES,Blossom Drive,None,"alter, bangalore, caustic",None,0,1,1,"September 05, 2025"
15678,E-District,FONEM FREDDIES,Stadium,None,"alter, caustic, sparrow",None,1,0,1,"September 05, 2025"
15678,E-District,BKR,Lotus,None,"alter, bangalore, caustic",None,1,0,1,"September 05, 2025"
15678,E-District,JHJ,Shipyard Arcade,None,"alter, caustic, newcastle",None,0,0,0,"September 05, 2025"
15678,E-District,GAMBLERS,City Hall,None,"alter, bangalore, caustic",None,0,0,0,"September 05, 2025"
15678,E-District,UNDECIDED,Old Town,alter,"alter, bangalore, caustic",alter,12,12,24,"September 05, 2025"
15678,E-District,CIMJ MX,Energy Bank,alter,"alter, caustic, gibraltar",alter,6,9,15,"September 05, 2025"
15678,E-District,PURPLE SLUSHEE,Viaduct,alter,"alter, caustic, sparrow",alter,7,7,14,"September 05, 2025"
15678,E-District,ZESTY BESTIES,Settlement,alter,"alter, bangalore, caustic",alter,6,4,10,"September 05, 2025"
15678,E-District,ASIANBANGER,Neon Square,alter,"alter, bangalore, caustic",alter,6,2,8,"September 05, 2025"
15678,E-District,BKR,Draft Point,alter,"alter, bangalore, caustic",alter,2,5,7,"September 05, 2025"
15678,E-District,KSO,Lotus,alter,"alter, caustic, crypto",alter,2,3,5,"September 05, 2025"
15678,E-District,BBL,Heights,alter,"alter, caustic, sparrow",alter,2,3,5,"September 05, 2025"
15678,E-District,GAMBLERS,Electro Dam,alter,"alter, bangalore, caustic",alter,3,2,5,"September 05, 2025"
15678,E-District,BROSKIS,City Hall,alter,"alter, caustic, sparrow",alter,4,1,5,"September 05, 2025"
15678,E-District,HAMMAHZ,Canal Plaza,alter,"bangalore, caustic, sparrow",None,2,2,4,"September 05, 2025"
15678,E-District,CIMJ2,Vibe Isle,alter,"alter, caustic, crypto",alter,2,1,3,"September 05, 2025"
15678,E-District,LURKERS,Galleria,alter,"alter, caustic, sparrow",alter,2,1,3,"September 05, 2025"
15678,E-District,JHJ,Shipyard Arcade,alter,"alter, caustic, newcastle",alter,2,1,3,"September 05, 2025"
15678,E-District,CIMJ,Boardwalk,alter,"alter, bangalore, caustic",alter,3,0,3,"September 05, 2025"
15678,E-District,GODZ AMONG MEN,Stadium,alter,"alter, bangalore, caustic",alter,3,0,3,"September 05, 2025"
15678,E-District,JAWNS GRANDKIDS,Humbert Labs,alter,"alter, ash, caustic",alter,3,0,3,"September 05, 2025"
15678,E-District,BEARCLAW ESPORTS,Resort,alter,"alter, ash, caustic",alter,2,0,2,"September 05, 2025"
15678,E-District,FONEM FREDDIES,Blossom Drive,alter,"alter, caustic, sparrow",alter,0,1,1,"September 05, 2025"
15678,E-District,F5 ESPORTS,Street Market,alter,"alter, ash, caustic",alter,1,0,1,"September 05, 2025"
15678,E-District,LURKERS,Neon Square,"alter, caustic","alter, caustic, sparrow",alter,8,12,20,"September 05, 2025"
15678,E-District,JAWNS GRANDKIDS,Heights,"alter, caustic","alter, ash, caustic",alter,11,7,18,"September 05, 2025"
15678,E-District,BBL,Viaduct,"alter, caustic","alter, caustic, sparrow",alter,6,9,15,"September 05, 2025"
15678,E-District,CIMJ2,Old Town,"alter, caustic","alter, caustic, crypto",alter,6,4,10,"September 05, 2025"
15678,E-District,GAMBLERS,Galleria,"alter, caustic","alter, bangalore, caustic",alter,7,3,10,"September 05, 2025"
15678,E-District,HAMMAHZ,Shipyard Arcade,"alter, caustic","bangalore, caustic, sparrow",caustic,4,5,9,"September 05, 2025"
15678,E-District,CIMJ MX,Blossom Drive,"alter, caustic","alter, caustic, gibraltar",alter,3,2,5,"September 05, 2025"
15678,E-District,UNDECIDED,Draft Point,"alter, caustic","alter, bangalore, caustic",alter,4,1,5,"September 05, 2025"
15678,E-District,GODZ AMONG MEN,Humbert Labs,"alter, caustic","alter, bangalore, caustic",alter,3,1,4,"September 05, 2025"
15678,E-District,ZESTY BESTIES,Boardwalk,"alter, caustic","alter, bangalore, caustic",alter,3,1,4,"September 05, 2025"
15678,E-District,ASIANBANGER,Lotus,"alter, caustic","alter, bangalore, caustic",alter,0,3,3,"September 05, 2025"
15678,E-District,BKR,Street Market,"alter, caustic","alter, bangalore, caustic",alter,1,2,3,"September 05, 2025"
15678,E-District,JHJ,Vibe Isle,"alter, caustic","alter, caustic, newcastle",alter,2,1,3,"September 05, 2025"
15678,E-District,KSO,City Hall,"alter, caustic","alter, caustic, crypto",alter,0,2,2,"September 05, 2025"
15678,E-District,CIMJ,Settlement,"alter, caustic","alter, bangalore, caustic",alter,0,1,1,"September 05, 2025"
15678,E-District,F5 ESPORTS,Electro Dam,"alter, caustic","alter, ash, caustic",alter,0,0,0,"September 05, 2025"
15678,E-District,BROSKIS,Stadium,"alter, caustic",caustic,caustic,0,0,0,"September 05, 2025"
15678,E-District,FONEM FREDDIES,Energy Bank,"alter, caustic","alter, caustic, sparrow",alter,0,0,0,"September 05, 2025"
15678,E-District,PURPLE SLUSHEE,Canal Plaza,"alter, caustic","alter, caustic, sparrow",alter,0,0,0,"September 05, 2025"
15678,E-District,BEARCLAW ESPORTS,Resort,"alter, caustic","alter, ash, caustic",alter,0,0,0,"September 05, 2025"
15678,E-District,GAMBLERS,Canal Plaza,"alter, caustic","alter, bangalore, caustic",alter,13,9,22,"September 05, 2025"
15678,E-District,BBL,Lotus,"alter, caustic","alter, caustic, sparrow",alter,6,12,18,"September 05, 2025"
15678,E-District,FONEM FREDDIES,Heights,"alter, caustic","alter, caustic, sparrow",alter,5,7,12,"September 05, 2025"
15678,E-District,CIMJ,Blossom Drive,"alter, caustic","alter, bangalore, caustic",alter,6,4,10,"September 05, 2025"
15678,E-District,BKR,Stadium,"alter, caustic","alter, bangalore, caustic",alter,6,3,9,"September 05, 2025"
15678,E-District,UNDECIDED,Street Market,"alter, caustic","alter, bangalore, caustic",alter,2,5,7,"September 05, 2025"
15678,E-District,KSO,Energy Bank,"alter, caustic","alter, caustic, crypto",alter,3,3,6,"September 05, 2025"
15678,E-District,F5 ESPORTS,City Hall,"alter, caustic","alter, ash, caustic",alter,5,1,6,"September 05, 2025"
15678,E-District,PURPLE SLUSHEE,Vibe Isle,"alter, caustic","alter, sparrow, wattson",alter,4,1,5,"September 05, 2025"
15678,E-District,GODZ AMONG MEN,Draft Point,"alter, caustic","alter, bangalore, caustic",alter,4,1,5,"September 05, 2025"
15678,E-District,BEARCLAW ESPORTS,Boardwalk,"alter, caustic","ash, caustic, crypto",caustic,2,2,4,"September 05, 2025"
15678,E-District,LURKERS,Humbert Labs,"alter, caustic","alter, caustic, sparrow",alter,1,2,3,"September 05, 2025"
15678,E-District,CIMJ2,Galleria,"alter, caustic","caustic, crypto",caustic,1,2,3,"September 05, 2025"
15678,E-District,ZESTY BESTIES,Electro Dam,"alter, caustic","alter, bangalore, caustic",alter,1,1,2,"September 05, 2025"
15678,E-District,JAWNS GRANDKIDS,Viaduct,"alter, caustic","alter, ash, caustic",alter,1,1,2,"September 05, 2025"
15678,E-District,HAMMAHZ,Shipyard Arcade,"alter, caustic","bangalore, caustic, sparrow",caustic,1,0,1,"September 05, 2025"
15678,E-District,ASIANBANGER,Old Town,"alter, caustic","alter, bangalore, caustic",alter,1,0,1,"September 05, 2025"
15678,E-District,BROSKIS,Resort,"alter, caustic","alter, caustic, sparrow",alter,1,0,1,"September 05, 2025"
15678,E-District,CIMJ MX,Neon Square,"alter, caustic","alter, caustic, gibraltar",alter,0,0,0,"September 05, 2025"
15678,E-District,JHJ,Settlement,"alter, caustic","caustic, newcastle",caustic,0,0,0,"September 05, 2025"
15679,E-District,MALD BAITERS,Humbert Labs,None,"alter, caustic, crypto",None,9,12,21,"September 05, 2025"
15679,E-District,ZERO SANITY,Viaduct,None,"alter, bangalore, caustic",None,9,9,18,"September 05, 2025"
